CountryName,CountryCode,Region,IncomeGroup,SpecialNotes,Date,UnempRate,avgRateperCountry
Albania,ALB,Europe & Central Asia,Upper middle income,,2004,16.306,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2005,15.966,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2006,15.626,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2007,15.966,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2008,13.06,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2009,13.674,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2010,14.086,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2011,13.481,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2012,13.376,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2013,15.866,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2014,18.055,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2015,17.193,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2016,15.418,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2017,13.616,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2018,12.304,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2019,11.466,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2020,11.69,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2021,11.474,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2022,10.137,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2023,10.108,15.71376471
Albania,ALB,Europe & Central Asia,Upper middle income,,2024,10.25,15.71376471
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1991,20.6,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1992,24.38,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1993,26.23,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1994,27.74,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1995,31.84,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1996,28.308,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1997,25.43,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1998,26.853,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,1999,28.548,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,2000,29.77,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,2001,27.3,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,2002,25.9,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,2003,23.72,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,2004,17.65,17.61679412
Algeria,DZA,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,,2005,15.27,17.61679412
